loc,name,productcode,detail,price,stock
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/straight-leg-crop-pant-in-camo-soft-sateen/AE301,Straight-leg crop pant in camo soft sateen,AE301,"Say hello to our—and soon your—new favorite fit. This easy-to-wear pant features a high rise, surplus pockets, a true straight leg (meaning it's relaxed throughout without any tapering or widening) and a cropped ankle that looks great with flat sandals and heels alike. Plus, we use crazy-soft sateen that feels amazing on in an of-the-moment camo print.Cotton/lyocell/elastane.Zip fly.Patch pockets.Machine wash.Import.Item AE301.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/straight/straight-leg-pant-in-stretch-chino/J4520,Straight-leg pant in stretch chino,J4520,"You wanted our classic chino with a full-length leg, so we got to work to bring you one you can live in every single day. These are made with the same stretchy fabric as our cropped version, so they're supercomfy, but look supersharp too.Cotton/elastane.Machine wash.Import.Item J4520.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/tapered/bi-strech-wool-tapered-pant-in-black-watch-tartan/BD294,Bi-strech wool tapered pant in Black Watch tartan,BD294,"Something about a tapered leg adds instant polish to whatever you've got on, and this pair is no exception with a comfy elastic waistband in a classic tartan wool. Plus, these pants were crafted at a Fair Trade Certified™ factory that provides additional income and better conditions for the people who work there.Wool/polyamide/elastane.Lined.Zip fly.Pockets.Dry clean.Import.Item BD294.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/tapered/high-rise-tapered-corduroy-pant/BA295,High-rise tapered corduroy pant,BA295,"A few reasons to love these easy pants: the cool tapered leg, the flattering high rise and the wide-wale corduroy fabric that's super-textured and cozy for right now. This pair was crafted at a Fair Trade Certified™ factory that provides additional income and better conditions for the people who work there. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.Cotton/poly.Zip fly.Pockets.Machine wash.Import.Online only.Item BA295.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/collection-pleated-wide-leg-pant-in-trench-canvas/BP296,Collection pleated wide-leg pant in trench canvas,BP296,"The perfect elevated trouser, featuring a pleated front and wide leg. It's crafted in an easy, 100 percent cotton-canvas fabric — similar to what classic trench coats are made of — and matches back to a jacket for an eye-catching head-to-toe look we absolutely love. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.100% cotton.Zip fly.Pockets.Machine wash.Import.Item BP296.",$113.99,Yes
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/collection-tie-waist-pant-in-italian-flannel/J8253,Collection tie-waist pant in Italian flannel,J8253,"We took a page from a traditional menswear design and tweaked it so it's perfect for you, with a double-pleated front, full length, back welt pockets and even a coin pocket because...details. In cozy Italian wool that feels as good as it looks.Wool.Fly front.Slant pockets.Dry clean.Import.Select stores.Item J8253.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/collection-wide-leg-pant/G5913,Collection wide-leg pant,G5913,"This polished summer pant is so chic, thanks to the tailored wide leg silhouette. Bonus: There's an elastic panel in the back for ease.Linen/TENCEL® lyocell.Import.Dry clean.Online only.Item G5913.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/collection-wide-leg-silk-pant-in-watercolor-floral/E9417,Collection wide-leg silk pant in watercolor floral,E9417,A bright pink watercolor-y floral pattern + wide-leg cropped pants = spring dressing at its best.Silk.Dry clean.Import.Item E9417.,OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/culotte-in-everyday-wool/L0725,Culotte in everyday wool,L0725,"Culottes are having a moment and this is our take, in tailored seasonless stretch wool. Dress it up or down—we've crafted a blazer in the same fabric so you can pair it back for an updated spin on the suit.Poly/wool/elastane.Zip fly.Slant pockets.Dry clean.Import.Select stores.Item L0725.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/foundry-paint-splatter-pant/BP935,Foundry paint-splatter pant,BP935,"This military-inspired trouser features cool paint-splatter details, a relaxed, straight leg and pockets in the front and back. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.100% cotton.Zip fly.Pockets.Machine wash.Import.Item BP935.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/full-length-cupro-blend-cargo-pant/BG389,Full-length cupro-blend cargo pant,BG389,"An elevated take on the cargo pant, thanks to our new cupro fabric, which is just as smooth as—and way more durable than—silk, machine washable and made from recycled cotton linter at a zero-waste facility.Cupro/viscose.Zip fly.Pockets.Machine wash.Import.Select stores.Item BG389.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/high-rise-peyton-pant-in-plaid/AQ496,High-rise Peyton pant in plaid,AQ496,"A plaid version of our customer-favorite Peyton pant, with an of-the-moment, wide-leg silhouette and a high rise (we worked hard to nail a fit that's wide but not too wide). Plus, it's super-flattering thanks to Perfecting Pockets™ that hold you in, lift you up and are really comfortable too.Poly/viscose/elastane.Zip fly.Pockets.Machine wash.Import.Select stores.Item AQ496.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/high-rise-peyton-wide-leg-pant-in-glen-plaid/AB643,High-rise Peyton wide-leg pant in glen plaid,AB643,"This features an of-the-moment, wide-leg silhouette and a high rise (we worked hard to nail a fit that's wide but not-too-wide). Plus, it's super-flattering thanks to Perfecting Pockets™ that hold you in, lift you up and are really comfortable too. Pair with our matching glen plaid blazer for what we like to call a hookup.Poly/viscose/elastane.Zip fly.Slant pockets.Machine wash.Import.Item AB643.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/linen-silk-pant-with-jacquard-giraffes/AQ642,Linen-silk pant with jacquard giraffes,AQ642,Think of these special pants as a best-of-both worlds-pair. The fit: a mix between your favorite wide-leg jeans and your best pleated trousers. The fabric: a luxe blend of linen and silk that's covered in subtle jacquard giraffes.Linen/silk.Zip fly.Pockets.Dry clean.Import.Online only.Item AQ642.,OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/officer-pant-in-bi-stretch-cotton/AJ412,Officer pant in bi-stretch cotton,AJ412,"We updated our best-selling officer pant in a new fabric for an even more comfortable fit, plus a vibrant new color selection. It's the same high rise fit and full-length wide-leg silhouette you love, crafted in a more flexible (but still structured) bi-stretch cotton.By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative.Cotton/viscose/elastane.Zip fly.Patch pockets.Machine wash.Import.Online only.Item AJ412.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/paper-bag-wide-leg-pant/AQ529,Paper-bag wide-leg pant,AQ529,"This pair features just about the most flattering fit we can think of—an elongating wide-leg silhouette topped off with a high-rise paper-bag style waist. Plus, they're made from a sturdy fabric with a slight sheen.Poly.Zip fly.Pockets.Lined.Machine wash.Import.Online only.Item AQ529.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/peyton-sailor-pant-in-stretch-linen/AJ326,Peyton sailor pant in stretch linen,AJ326,"An of-the-moment, wide-leg silhouette with a high rise (we worked hard to nail a fit that's wide but not too wide) and cute sailor button details at the front. In our stretch linen that keeps you cool and looks sharp even after a full day of running around or working at your desk (think: minimal wrinkling). P.S. Pair these with the matching blazer for a supercool suit.Linen/poly.Button front.Welt pockets.Lined.Dry clean.Import.Item AJ326.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/pleated-wide-leg-pant-in-silk-twill/AQ520,Pleated wide-leg pant in silk twill,AQ520,"We took a classic silhouette with traditional tailored details—like center-front pleats—and gave it a modern twist with a wider leg, silky fabrication and elastic (!) waist. The result? The comfiest pair of polished pants we can imagine.Silk.Zip fly.Pockets.Lined.Dry clean.Import.Online only.Item AQ520.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/point-sur-washed-wide-leg-crop-pant/J0919,Point Sur washed wide-leg crop pant,J0919,"Introducing Point Sur—inspired by our original collection of LA-made denim, it's the kind of cool that never goes out of style. These pants feature an extra-soft cotton and an of-the-moment fit: cropped right above the ankle with a flattering high rise.71% cotton/27% modal/2% elastane.Zip fly with button-tab closure.Patch pockets.Machine wash.Import.Item J0919.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/pull-on-cropped-pant-in-scarf-border-print/BA252,Pull-on cropped pant in scarf border print,BA252,The easiest-ever pant (thanks to the pull-on elastic waist and breezy straight leg) in a fun bandana-inspired print that makes the perfect statement.Poly.Fully lined.Elastic waist.Pockets.Machine wash.Import.Select stores.Item BA252.,OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/pull-on-wide-leg-chino-pant/AY943,Pull-on wide-leg chino pant,AY943,"Meet our comfiest chinos ever, thanks to the elastic (!) waist, easy leg and supersoft, supersmooth fabric. We're pulling them on for everything from WFH to walks around the block all summer long. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative.Cotton/elastane.Elastic waist.Pockets.Machine wash.Import.Select stores.Item AY943.",OUT OF STOCK,No
https://www.jcrew.com/p/womens/categories/clothing/pants/wide-leg/pull-on-wide-leg-crop-pant-in-seersucker/AW134,Pull-on wide-leg crop pant in seersucker,AW134,"When we want to look our absolute easy breeziest, we reach for these sweet seersucker pants with an easy drawstring waist. Get the set: Pair it with the matching top for double the cozy.Cotton/poly.Machine wash.Import.Online only.Item AW134.",OUT OF STOCK,No
